usrid,separation,probability,ra,dec,name,bb_kt,powlaw_gamma,var_prob_b,var_mean_b,var_sigma_b,var_max_b,var_min_b,hard_hm,hard_hs,hard_ms,flux_aper_h,flux_aper_lolim_h,flux_aper_hilim_h,flux_aper_m,flux_aper_lolim_m,flux_aper_hilim_m,flux_aper_s,flux_aper_lolim_s,flux_aper_hilim_s,flux_aper90_h,flux_aper90_lolim_h,flux_aper90_hilim_h,flux_aper90_m,flux_aper90_lolim_m,flux_aper90_hilim_m,flux_aper90_s,flux_aper90_lolim_s,flux_aper90_hilim_s,var_index_m,var_prob_m,ks_prob_m,kp_prob_m,var_sigma_m,var_mean_m,var_min_m,var_max_m,var_index_h,var_prob_h,ks_prob_h,kp_prob_h,var_sigma_h,var_mean_h,var_min_h,var_max_h,var_index_s,var_prob_s,ks_prob_s,kp_prob_s,var_sigma_s,var_mean_s,var_min_s,var_max_s
V* V821 Ara,0.0,1.0, 17 02 49.38,-48 47 23.19, 2CXO J170249.3-484723,0.8175,1.746,1.0,0.02212,0.005539,0.02942,0.01629,0.1836,0.3598,0.1886,1.852e-13,1.722e-13,1.973e-13,4.508e-14,4.202e-14,4.813e-14,1.938e-14,1.75e-14,2.126e-14,1.848e-13,1.722e-13,1.974e-13,4.329e-14,4.025e-14,4.613e-14,1.94e-14,1.741e-14,2.128e-14,1.0,0.645,0.998,1.0,0.001339,0.009002,0.00736,0.01068,2.0,0.852,0.993,1.0,0.002201,0.008963,0.006498,0.01171,0.0,0.142,0.789,0.959,8.095e-05,0.004366,0.004267,0.004489
V* V822 Cen,0.04,0.74, 14 58 21.96,-31 40 08.00, 2CXO J145821.9-314007,0.1994,3.797,0.023,0.2093,0.0003373,0.2097,0.2087,-0.2011,-0.7933,-0.7046,2.783e-13,2.506e-13,3.06e-13,1.335e-13,1.25e-13,1.419e-13,5.454e-13,5.307e-13,5.602e-13,2.864e-13,2.578e-13,3.15e-13,1.351e-13,1.264e-13,1.439e-13,5.583e-13,5.426e-13,5.739e-13,0.0,0.085,0.775,0.594,0.0001123,0.03112,0.03101,0.03123,0.0,0.229,0.462,0.624,0.0003647,0.01319,0.01282,0.01355,0.0,0.039,0.624,0.943,0.0001235,0.165,0.1649,0.1651
V* V822 Cen,0.04,0.74, 14 58 21.96,-31 40 08.00, 2CXO J145821.9-314007,0.1883,3.309,1.0,0.07772,0.02563,0.1179,0.0534,-0.1649,-0.7695,-0.6921,1.274e-13,1.1e-13,1.449e-13,6.221e-14,5.659e-14,6.783e-14,2.681e-13,2.561e-13,2.8e-13,1.333e-13,1.141e-13,1.514e-13,6.189e-14,5.578e-14,6.759e-14,2.764e-13,2.639e-13,2.888e-13,7.0,1.0,1.0,0.999,0.005698,0.01346,0.005578,0.02193,2.0,0.697,0.949,0.986,0.001782,0.005988,0.003422,0.009862,9.0,1.0,1.0,1.0,0.01989,0.05639,0.03922,0.09619
V* V822 Cen,0.04,0.74, 14 58 21.96,-31 40 08.00, 2CXO J145821.9-314007,0.2421,2.996,0.999,0.07244,0.01251,0.09926,0.05768,-0.2436,-0.727,-0.5871,2.828e-13,2.641e-13,3.015e-13,1.7e-13,1.617e-13,1.779e-13,7.765e-13,7.408e-13,8.123e-13,2.742e-13,2.555e-13,2.928e-13,1.714e-13,1.629e-13,1.793e-13,7.18e-13,6.833e-13,7.526e-13,6.0,0.903,1.0,1.0,0.004188,0.02733,0.02341,0.0332,6.0,0.978,0.999,0.993,0.00295,0.01448,0.01153,0.01743,6.0,0.934,0.999,1.0,0.006666,0.03069,0.02059,0.04484
V* V822 Cen,0.04,0.74, 14 58 21.96,-31 40 08.00, 2CXO J145821.9-314007,0.3215,2.806,0.231,0.04494,0.001884,0.04877,0.04219,-0.2623,-0.7171,-0.5609,2.267e-13,2.096e-13,2.437e-13,1.345e-13,1.269e-13,1.417e-13,5.14e-13,4.766e-13,5.491e-13,2.199e-13,2.028e-13,2.369e-13,1.306e-13,1.228e-13,1.378e-13,4.72e-13,4.361e-13,5.059e-13,0.0,0.12,0.86,0.864,0.0001469,0.01958,0.01943,0.01972,0.0,0.205,0.618,0.394,0.0002291,0.01133,0.0111,0.01156,0.0,0.07,0.792,0.566,6.362e-05,0.01399,0.0139,0.01406
V* V934 Her,0.04,0.76, 17 06 34.50,+23 58 18.55, 2CXO J170634.5+235818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
X Aql X-1,0.07,0.55, 19 11 16.06,+00 35 05.78, 2CXO J191116.0+003505,0.3017,4.487,0.053,0.08146,7.431e-05,0.08154,0.08139,-0.5059,-0.5472,-0.0562,1.569e-13,1.328e-13,1.809e-13,1.766e-13,1.649e-13,1.883e-13,1.317e-13,1.222e-13,1.406e-13,1.584e-13,1.334e-13,1.834e-13,1.851e-13,1.728e-13,1.966e-13,1.387e-13,1.282e-13,1.484e-13,0.0,0.071,0.023,0.011,1.968e-05,0.03794,0.03792,0.03796,2.0,0.737,0.181,0.401,0.002676,0.008095,0.00582,0.01661,0.0,0.087,0.465,0.322,0.0001206,0.03543,0.03531,0.03555
X Aql X-1,0.07,0.55, 19 11 16.06,+00 35 05.78, 2CXO J191116.0+003505,0.4685,3.047,0.447,0.0899,0.003256,0.09316,0.08664,-0.1861,-0.2261,-0.0412,5.191e-13,4.782e-13,5.575e-13,2.518e-13,2.383e-13,2.653e-13,1.69e-13,1.561e-13,1.818e-13,5.349e-13,4.949e-13,5.748e-13,2.522e-13,2.385e-13,2.66e-13,1.681e-13,1.551e-13,1.811e-13,0.0,0.095,0.814,0.46,0.0002076,0.0434,0.04319,0.04361,0.0,0.36,0.979,0.914,0.001033,0.0221,0.02107,0.02313,0.0,0.177,0.613,0.344,0.0003861,0.0244,0.02401,0.02479
X Aql X-1,0.07,0.55, 19 11 16.06,+00 35 05.78, 2CXO J191116.0+003505,0.3119,4.406,0.05,0.08903,3.834e-05,0.08907,0.08899,-0.5359,-0.6159,-0.1199,1.338e-13,1.123e-13,1.552e-13,1.837e-13,1.712e-13,1.963e-13,1.581e-13,1.471e-13,1.684e-13,1.361e-13,1.135e-13,1.574e-13,1.9e-13,1.766e-13,2.034e-13,1.615e-13,1.5e-13,1.722e-13,0.0,0.05,0.303,0.429,4.389e-05,0.03955,0.0395,0.03961,0.0,0.12,0.047,0.038,6.983e-05,0.00778,0.007707,0.007879,0.0,0.053,0.388,0.581,7.924e-05,0.04169,0.04159,0.0418
X Aql X-1,0.07,0.55, 19 11 16.06,+00 35 05.78, 2CXO J191116.0+003505,0.3182,4.307,0.081,0.1159,0.000375,0.1163,0.1155,-0.4697,-0.4884,-0.025,2.261e-13,1.994e-13,2.512e-13,2.48e-13,2.343e-13,2.608e-13,1.711e-13,1.609e-13,1.808e-13,2.331e-13,2.051e-13,2.596e-13,2.529e-13,2.393e-13,2.656e-13,1.76e-13,1.653e-13,1.86e-13,0.0,0.114,0.496,0.549,0.0003637,0.05378,0.05342,0.05414,0.0,0.113,0.11,0.167,2.713e-05,0.01228,0.01225,0.01231,0.0,0.066,0.312,0.612,8.02e-05,0.04985,0.04977,0.04993
X Aql X-1,0.07,0.55, 19 11 16.06,+00 35 05.78, 2CXO J191116.0+003505,0.3226,3.868,0.678,0.1118,0.006369,0.1182,0.1055,-0.3086,-0.4022,-0.1062,2.973e-13,2.701e-13,3.244e-13,2.096e-13,1.98e-13,2.205e-13,1.725e-13,1.634e-13,1.81e-13,2.641e-13,2.387e-13,2.895e-13,2.168e-13,2.047e-13,2.283e-13,1.738e-13,1.644e-13,1.826e-13,0.0,0.092,0.678,0.799,0.0002057,0.04621,0.046,0.04641,0.0,0.097,0.697,0.832,0.000129,0.01549,0.01535,0.01565,2.0,0.678,0.992,0.999,0.004041,0.05013,0.04609,0.05417
X Aql X-1,0.07,0.55, 19 11 16.06,+00 35 05.78, 2CXO J191116.0+003505,0.3313,4.316,0.0,0.08434,3.094e-07,0.08434,0.08433,-0.5059,-0.5809,-0.1049,1.198e-13,1.025e-13,1.361e-13,1.677e-13,1.573e-13,1.782e-13,1.391e-13,1.304e-13,1.478e-13,1.229e-13,1.05e-13,1.408e-13,1.676e-13,1.569e-13,1.782e-13,1.442e-13,1.348e-13,1.536e-13,0.0,0.001,0.729,0.27,2.186e-06,0.03681,0.03681,0.03681,0.0,0.346,0.843,0.73,0.001331,0.007569,0.005839,0.01172,0.0,0.163,0.7,0.59,0.0005101,0.03995,0.03944,0.04046
X Aql X-1,0.07,0.55, 19 11 16.06,+00 35 05.78, 2CXO J191116.0+003505,0.4005,3.352,0.0,0.3092,7.497e-06,0.3093,0.3092,-0.2511,-0.2211,0.0312,1.098e-12,1.033e-12,1.159e-12,6.728e-13,6.49e-13,6.966e-13,4.081e-13,3.917e-13,4.236e-13,1.125e-12,1.062e-12,1.188e-12,6.83e-13,6.609e-13,7.037e-13,4.142e-13,3.98e-13,4.303e-13,0.0,0.0,0.927,0.862,5.834e-06,0.1436,0.1436,0.1436,0.0,0.08,0.579,0.124,0.0001783,0.05539,0.05521,0.05556,0.0,0.033,0.266,0.555,7.542e-05,0.1102,0.1101,0.1104
X Aql X-1,0.07,0.55, 19 11 16.06,+00 35 05.78, 2CXO J191116.0+003505,0.3138,4.282,0.06,0.1485,0.0002768,0.1488,0.1482,-0.4447,-0.4635,-0.0225,3.469e-13,3.114e-13,3.823e-13,3.188e-13,3.024e-13,3.343e-13,2.249e-13,2.121e-13,2.368e-13,3.531e-13,3.17e-13,3.892e-13,3.283e-13,3.111e-13,3.446e-13,2.415e-13,2.278e-13,2.553e-13,0.0,0.053,0.121,0.133,2.219e-05,0.07026,0.07024,0.07028,0.0,0.068,0.883,0.947,2.779e-05,0.01746,0.01742,0.01748,0.0,0.101,0.793,0.455,0.0004584,0.06073,0.06025,0.06129
X Aql X-1,0.07,0.55, 19 11 16.06,+00 35 05.78, 2CXO J191116.0+003505,0.3782,3.637,0.059,0.1654,0.0004222,0.1659,0.165,-0.2798,-0.3285,-0.055,4.79e-13,4.386e-13,5.17e-13,3.386e-13,3.217e-13,3.544e-13,2.491e-13,2.363e-13,2.612e-13,4.98e-13,4.555e-13,5.38e-13,3.5e-13,3.327e-13,3.673e-13,2.552e-13,2.431e-13,2.672e-13,0.0,0.067,0.438,0.336,0.0001553,0.07195,0.0718,0.07211,0.0,0.212,0.956,0.786,0.0006858,0.0264,0.02567,0.0272,0.0,0.035,0.228,0.307,5.469e-05,0.067,0.06694,0.06706
X Aql X-1,0.07,0.55, 19 11 16.06,+00 35 05.78, 2CXO J191116.0+003505,0.3312,4.478,0.041,0.1661,0.000111,0.1662,0.166,-0.5359,-0.5409,-0.0062,2.53e-13,2.255e-13,2.804e-13,3.579e-13,3.413e-13,3.745e-13,2.391e-13,2.271e-13,2.505e-13,2.657e-13,2.37e-13,2.943e-13,3.655e-13,3.483e-13,3.828e-13,2.473e-13,2.345e-13,2.594e-13,0.0,0.053,0.004,0.005,6.478e-05,0.07923,0.07917,0.0793,0.0,0.082,0.595,0.086,7.134e-05,0.01505,0.01498,0.01514,0.0,0.034,0.279,0.372,4.496e-05,0.07184,0.07178,0.0719
X Aql X-1,0.07,0.55, 19 11 16.06,+00 35 05.78, 2CXO J191116.0+003505,0.2833,4.925,0.054,0.07358,6.82e-05,0.07365,0.07351,-0.5172,-0.5746,-0.0812,1.152e-13,9.723e-14,1.331e-13,1.552e-13,1.444e-13,1.66e-13,1.201e-13,1.115e-13,1.286e-13,1.2e-13,1.01e-13,1.39e-13,1.567e-13,1.455e-13,1.678e-13,1.237e-13,1.147e-13,1.327e-13,0.0,0.051,0.247,0.313,4.531e-05,0.03373,0.03368,0.03382,0.0,0.123,0.38,0.537,0.0003147,0.007002,0.006714,0.008101,0.0,0.064,0.413,0.42,8.137e-05,0.03285,0.0327,0.03295
X Aql X-1,0.07,0.55, 19 11 16.06,+00 35 05.78, 2CXO J191116.0+003505,0.3178,4.221,0.07,0.09611,0.0002479,0.09636,0.09586,-0.4435,-0.4697,-0.0337,2.067e-13,1.83e-13,2.289e-13,2.037e-13,1.922e-13,2.152e-13,1.47e-13,1.374e-13,1.565e-13,2.178e-13,1.935e-13,2.421e-13,2.109e-13,1.986e-13,2.231e-13,1.478e-13,1.379e-13,1.576e-13,0.0,0.162,0.762,0.91,0.0005683,0.04511,0.04455,0.04568,0.0,0.093,0.29,0.317,6.696e-05,0.01138,0.01131,0.01146,0.0,0.044,0.269,0.135,4.081e-05,0.03962,0.03956,0.03967
X Aql X-1,0.07,0.55, 19 11 16.06,+00 35 05.78, 2CXO J191116.0+003505,0.5317,2.762,0.023,0.5085,0.0001038,0.5086,0.5084,-0.0924,0.0175,0.1099,2.604e-12,2.506e-12,2.696e-12,1.161e-12,1.129e-12,1.192e-12,5.906e-13,5.682e-13,6.119e-13,2.603e-12,2.504e-12,2.696e-12,1.132e-12,1.101e-12,1.163e-12,5.731e-13,5.506e-13,5.943e-13,0.0,0.031,0.427,0.761,4.846e-05,0.2375,0.2374,0.2375,0.0,0.039,0.07,0.135,1.12e-05,0.1358,0.1358,0.1358,0.0,0.046,0.233,0.223,0.000118,0.1352,0.1351,0.1353
X Aql X-1,0.07,0.55, 19 11 16.06,+00 35 05.78, 2CXO J191116.0+003505,0.3729,3.68,0.039,0.2264,0.0001629,0.2266,0.2263,-0.3198,-0.2936,0.0287,7.362e-13,6.863e-13,7.862e-13,5.432e-13,5.21e-13,5.642e-13,3.219e-13,3.059e-13,3.379e-13,7.382e-13,6.87e-13,7.862e-13,5.299e-13,5.075e-13,5.511e-13,3.131e-13,2.971e-13,3.291e-13,0.0,0.05,0.449,0.677,0.000114,0.1119,0.1118,0.112,0.0,0.08,0.954,0.768,0.0002926,0.03967,0.03941,0.04007,0.0,0.053,0.178,0.037,3.759e-05,0.07491,0.07487,0.07495
X Aql X-1,0.07,0.55, 19 11 16.06,+00 35 05.78, 2CXO J191116.0+003505,0.3589,3.808,0.053,0.1289,0.0001733,0.129,0.1287,-0.3473,-0.406,-0.0687,3.315e-13,2.987e-13,3.621e-13,2.941e-13,2.787e-13,3.084e-13,2.214e-13,2.083e-13,2.337e-13,3.264e-13,2.936e-13,3.571e-13,2.895e-13,2.732e-13,3.048e-13,2.199e-13,2.064e-13,2.326e-13,0.0,0.058,0.014,0.001,8.122e-06,0.06008,0.06007,0.06008,0.0,0.063,0.137,0.179,2.235e-05,0.01983,0.0198,0.01986,0.0,0.144,0.639,0.548,0.0005094,0.04894,0.04844,0.04945
X Aql X-1,0.07,0.55, 19 11 16.06,+00 35 05.78, 2CXO J191116.0+003505,0.3554,3.697,0.014,0.1394,0.0001937,0.1396,0.1392,-0.386,-0.3948,-0.0112,3.749e-13,3.406e-13,4.093e-13,3.295e-13,3.124e-13,3.457e-13,2.176e-13,2.047e-13,2.298e-13,3.842e-13,3.482e-13,4.179e-13,3.277e-13,3.105e-13,3.438e-13,2.154e-13,2.021e-13,2.279e-13,0.0,0.001,0.882,0.757,2.783e-06,0.06865,0.06864,0.06865,2.0,0.899,0.998,0.995,0.004554,0.02084,0.01628,0.02539,0.0,0.11,0.472,0.489,0.0003821,0.04991,0.04948,0.05045
X Aql X-1,0.07,0.55, 19 11 16.06,+00 35 05.78, 2CXO J191116.0+003505,0.3493,4.055,0.137,0.08488,0.0007756,0.08597,0.084,-0.4447,-0.5497,-0.1387,2.601e-13,2.415e-13,2.787e-13,2.596e-13,2.483e-13,2.71e-13,2.113e-13,1.986e-13,2.232e-13,2.577e-13,2.372e-13,2.768e-13,2.535e-13,2.419e-13,2.651e-13,2.035e-13,1.905e-13,2.166e-13,1.0,0.613,0.969,0.878,0.002797,0.04519,0.0424,0.04799,0.0,0.073,0.482,0.785,5.835e-05,0.0138,0.01371,0.01387,0.0,0.355,0.861,0.974,0.001422,0.02588,0.02387,0.02715
X Aql X-1,0.07,0.55, 19 11 16.06,+00 35 05.78, 2CXO J191116.0+003505,0.3482,4.475,0.051,0.05512,7.097e-05,0.05519,0.05505,-0.4785,-0.5597,-0.1099,1.525e-13,1.389e-13,1.662e-13,1.725e-13,1.645e-13,1.8e-13,1.405e-13,1.316e-13,1.494e-13,1.525e-13,1.383e-13,1.658e-13,1.633e-13,1.552e-13,1.71e-13,1.119e-13,1.037e-13,1.202e-13,0.0,0.043,0.742,0.683,5.353e-05,0.0306,0.03054,0.03067,1.0,0.565,0.897,0.838,0.0008354,0.008572,0.007737,0.009408,0.0,0.069,0.296,0.584,2.046e-05,0.01595,0.01593,0.01597
X Aql X-1,0.07,0.55, 19 11 16.06,+00 35 05.78, 2CXO J191116.0+003505,0.9775,1.254,0.0,0.7795,2.197e-08,0.7795,0.7795,0.361,0.446,0.0999,9.381e-12,9.273e-12,9.489e-12,1.413e-12,1.392e-12,1.435e-12,7.263e-13,7.071e-13,7.455e-13,2.446e-12,2.38e-12,2.513e-12,1.002e-14,6.882e-15,1.302e-14,0.0,0.0,4.875e-16,1.0,0.608,0.988,0.971,0.005889,0.2562,0.2503,0.2621,0.0,0.0,0.564,0.504,4.374e-10,0.4389,0.4389,0.4389,0.0,0.034,0.32,0.574,4.478e-05,0.08437,0.08432,0.08441
X Ara X-1,0.01,0.96, 17 06 15.34,-43 02 08.93, 2CXO J170615.3-430208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
X Sct X-1,0.01,0.95, 18 35 25.83,-07 36 50.60, 2CXO J183525.8-073650,1.295,1.952,0.995,0.006017,0.002512,0.01173,0.002746,0.8857,0.9369,0.1237,1.321e-13,1.208e-13,1.435e-13,2.828e-15,1.853e-15,3.803e-15,0.0,0.0,9.775e-16,1.307e-13,1.193e-13,1.413e-13,3.139e-15,2.187e-15,4.09e-15,5.45e-16,0.0,1.342e-15,1.0,0.588,0.518,0.212,3.119e-05,0.0003484,0.0003382,0.0007068,7.0,1.0,1.0,1.0,0.002539,0.005598,0.002248,0.01119,,,,,,,,
X Sct X-1,0.01,0.95, 18 35 25.83,-07 36 50.60, 2CXO J183525.8-073650,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
X Sgr X-3,0.03,0.95, 18 01 32.26,-20 31 47.92, 2CXO J180132.2-203148,2.01,0.514,0.237,15.9,0.04032,15.94,15.86,0.8207,0.9819,0.8307,2.703e-10,2.69e-10,2.716e-10,7.899e-12,7.788e-12,8.002e-12,4.32e-13,4.087e-13,4.541e-13,,,,0.0,0.0,1.105e-15,,,,0.0,0.019,0.646,0.79,0.0003695,2.204,2.203,2.204,0.0,0.233,0.988,1.0,0.03602,13.53,13.5,13.57,0.0,0.06,0.204,0.123,0.0002909,0.1612,0.1609,0.1615
XSS J12270-4859,0.04,0.75, 12 27 58.69,-48 53 42.70, 2CXO J122758.7-485343,0.8987,1.09,1.0,0.03067,0.008235,0.04018,0.01911,0.2811,0.2386,-0.0462,2.68e-13,2.53e-13,2.82e-13,5.015e-14,4.696e-14,5.315e-14,3.936e-14,3.627e-14,4.226e-14,2.715e-13,2.561e-13,2.869e-13,4.986e-14,4.676e-14,5.295e-14,3.608e-14,3.324e-14,3.892e-14,7.0,0.999,0.983,1.0,0.00269,0.0103,0.00641,0.01277,8.0,1.0,0.997,1.0,0.004156,0.01326,0.006965,0.01757,0.0,0.351,0.952,0.876,0.0003541,0.007106,0.00674,0.00758
XTE J1752-223,0.01,0.93, 17 52 14.95,-22 20 30.57, 2CXO J175214.9-222030,,,,,,,,0.1262,0.9994,0.9994,2.649e-15,0.0,5.297e-15,2.08e-15,6.709e-16,3.488e-15,0.0,0.0,1.087e-15,0.0,0.0,2.278e-15,1.165e-15,1.371e-16,2.194e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,
XTE J1752-223,0.01,0.93, 17 52 14.95,-22 20 30.57, 2CXO J175214.9-222030,,,0.974,0.0004365,0.0003149,0.001031,0.0001614,-0.03,0.9994,0.9994,5.433e-15,2.309e-15,8.421e-15,1.064e-15,6.113e-16,1.494e-15,,,,2.213e-15,5.858e-16,3.84e-15,7.342e-16,3.478e-16,1.121e-15,,,,2.0,0.899,0.711,0.752,0.0001594,0.0002576,0.000139,0.000617,,,,,,,,,,,,,,,,
XTE J1752-223,0.01,0.93, 17 52 14.95,-22 20 30.57, 2CXO J175214.9-222030,,,0.401,0.0003163,1.867e-05,0.0004493,0.0003088,0.0362,0.4172,0.3723,9.713e-16,3.507e-16,1.565e-15,6.184e-16,4.038e-16,8.203e-16,1.869e-16,5.874e-17,3.15e-16,8.234e-16,3.088e-16,1.312e-15,1.195e-16,1.707e-17,2.219e-16,1.367e-16,2.647e-17,2.47e-16,,,,,,,,,1.0,0.516,0.484,0.31,6.944e-06,0.0001224,0.0001203,0.0001956,,,,,,,,
XTE J1752-223,0.01,0.93, 17 52 14.95,-22 20 30.57, 2CXO J175214.9-222030,,,,,,,,0.9994,0.9994,-0.7021,9.391e-15,3.815e-15,1.467e-14,0.0,0.0,3.496e-16,0.0,0.0,6.341e-16,0.0,0.0,3.517e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
XTE J1810-189,0.0,0.99, 18 10 20.90,-19 04 10.51, 2CXO J181020.8-190410,1.218,1.702,1.0,4.691,0.9693,6.726,3.072,0.812,0.9906,0.9132,1.147e-10,1.126e-10,1.169e-10,4.037e-12,3.844e-12,4.219e-12,1.162e-13,8.714e-14,1.452e-13,1.083e-10,1.061e-10,1.104e-10,3.869e-12,3.667e-12,4.058e-12,1.024e-13,7.383e-14,1.309e-13,0.0,0.143,0.952,0.964,0.007347,0.6697,0.6592,0.6794,9.0,1.0,1.0,1.0,0.8905,4.002,2.587,5.891,0.0,0.215,0.673,0.561,0.00164,0.02467,0.02236,0.02822
XTE J1810-189,0.0,0.99, 18 10 20.90,-19 04 10.51, 2CXO J181020.8-190410,,,,,,,,0.5871,0.9994,0.2798,1.03e-14,4.578e-15,1.574e-14,5.666e-16,5.151e-17,1.056e-15,0.0,0.0,1.209e-15,1.097e-14,5.485e-15,1.646e-14,,,,,,,,,,,,,,,0.0,0.446,0.012,0.007,2.513e-05,0.0003953,0.0003859,0.0005521,,,,,,,,
XTE J1901+014,0.03,0.8, 19 01 40.19,+01 26 26.57, 2CXO J190140.1+012626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[BPH2004] CX  1,0.03,0.83, 16 23 34.13,-26 31 34.94, 2CXO J162334.1-263134,1.155,0.938,0.115,0.01667,0.0001138,0.01679,0.01656,0.3823,0.5522,0.2161,1.651e-13,1.518e-13,1.777e-13,2.327e-14,2.106e-14,2.549e-14,9.2e-15,8.084e-15,1.032e-14,1.642e-13,1.509e-13,1.769e-13,2.287e-14,2.071e-14,2.504e-14,9.684e-15,8.537e-15,1.083e-14,0.0,0.064,0.233,0.034,1.031e-05,0.005508,0.005494,0.005519,0.0,0.148,0.211,0.399,9.545e-05,0.007917,0.007821,0.008012,0.0,0.203,0.345,0.142,0.0002331,0.003251,0.003103,0.00466
[BPH2004] CX  1,0.03,0.83, 16 23 34.13,-26 31 34.94, 2CXO J162334.1-263134,1.12,0.704,0.073,0.01014,2.684e-05,0.01016,0.01011,0.4834,0.5134,0.0412,1.166e-13,1.086e-13,1.246e-13,1.268e-14,1.142e-14,1.393e-14,7.761e-15,6.841e-15,8.627e-15,1.168e-13,1.083e-13,1.249e-13,1.317e-14,1.186e-14,1.44e-14,8.199e-15,7.214e-15,9.127e-15,1.0,0.515,0.335,0.56,0.0004839,0.002842,0.002557,0.006245,0.0,0.093,0.29,0.53,2.286e-05,0.005315,0.005292,0.005338,0.0,0.15,0.182,0.153,2.423e-05,0.001978,0.001953,0.002002
[BPH2004] CX  1,0.03,0.83, 16 23 34.13,-26 31 34.94, 2CXO J162334.1-263134,1.016,1.051,0.06,0.01336,2.208e-05,0.01338,0.01334,0.4035,0.5297,0.1599,1.42e-13,1.328e-13,1.506e-13,1.935e-14,1.774e-14,2.088e-14,8.838e-15,7.899e-15,9.718e-15,1.419e-13,1.332e-13,1.506e-13,1.969e-14,1.802e-14,2.126e-14,8.782e-15,7.788e-15,9.713e-15,0.0,0.098,0.28,0.267,1.892e-05,0.004322,0.004303,0.004341,0.0,0.055,0.575,0.262,1.659e-05,0.006645,0.006627,0.006668,0.0,0.074,0.664,0.44,1.976e-05,0.002389,0.002365,0.002418
[BSP2003] 26,0.0,0.97, 18 24 32.82,-24 52 08.41, 2CXO J182432.8-245208,0.2851,5.45,0.414,0.03042,0.0009896,0.03141,0.02943,-0.6908,-0.8107,-0.2723,2.316e-14,1.968e-14,2.642e-14,7.223e-14,6.81e-14,7.611e-14,8.689e-14,8.198e-14,9.18e-14,2.374e-14,2.024e-14,2.724e-14,6.816e-14,6.431e-14,7.2e-14,8.289e-14,7.792e-14,8.786e-14,0.0,0.203,0.682,0.662,0.0002425,0.01478,0.01453,0.01502,0.0,0.478,0.267,0.602,0.0002627,0.001997,0.001869,0.004217,0.0,0.303,0.751,0.597,0.0004011,0.01365,0.01324,0.01405
[BSP2003] 26,0.0,0.97, 18 24 32.82,-24 52 08.41, 2CXO J182432.8-245208,0.284,5.553,0.035,0.02967,3.218e-05,0.02972,0.02964,-0.7158,-0.8407,-0.3123,2.112e-14,1.771e-14,2.453e-14,6.9e-14,6.519e-14,7.281e-14,9.924e-14,9.367e-14,1.048e-13,2.178e-14,1.83e-14,2.526e-14,6.575e-14,6.197e-14,6.953e-14,8.957e-14,8.416e-14,9.498e-14,0.0,0.05,0.344,0.641,2.587e-05,0.01407,0.01404,0.01411,0.0,0.263,0.882,0.886,0.0001145,0.001738,0.001672,0.002419,0.0,0.058,0.238,0.42,5.829e-06,0.01387,0.01386,0.01387
[BSP2003] 26,0.0,0.97, 18 24 32.82,-24 52 08.41, 2CXO J182432.8-245208,0.2832,5.382,0.041,0.02932,5.447e-06,0.02933,0.02931,-0.6446,-0.8145,-0.356,2.505e-14,2.137e-14,2.872e-14,6.559e-14,6.185e-14,6.932e-14,9.566e-14,9.031e-14,1.01e-13,2.574e-14,2.2e-14,2.947e-14,6.423e-14,6.047e-14,6.8e-14,8.971e-14,8.442e-14,9.501e-14,0.0,0.213,0.877,0.723,0.0002402,0.01322,0.01298,0.01346,0.0,0.093,0.062,0.222,7.356e-06,0.002138,0.002128,0.002145,0.0,0.135,0.664,0.625,0.0001256,0.01396,0.01383,0.01408
[BSP2003] 26,0.0,0.97, 18 24 32.82,-24 52 08.41, 2CXO J182432.8-245208,0.2626,5.462,0.034,0.04631,2.864e-05,0.04634,0.04626,-0.6758,-0.807,-0.2886,2.549e-14,1.998e-14,3.07e-14,6.999e-14,6.51e-14,7.488e-14,9.006e-14,8.454e-14,9.525e-14,2.614e-14,2.056e-14,3.143e-14,7.087e-14,6.582e-14,7.593e-14,8.833e-14,8.266e-14,9.367e-14,0.0,0.051,0.203,0.145,2.968e-05,0.01756,0.01752,0.01759,0.0,0.163,0.666,0.6,8.384e-05,0.002166,0.002044,0.002291,0.0,0.082,0.329,0.697,9.176e-05,0.02658,0.02649,0.02667
[BSP2003] 26,0.0,0.97, 18 24 32.82,-24 52 08.41, 2CXO J182432.8-245208,0.2765,5.446,0.197,0.04266,0.0006223,0.04329,0.04204,-0.6896,-0.822,-0.3061,2.161e-14,1.654e-14,2.668e-14,6.605e-14,6.055e-14,7.123e-14,8.495e-14,7.949e-14,9.006e-14,2.181e-14,1.669e-14,2.692e-14,6.698e-14,6.127e-14,7.235e-14,8.324e-14,7.789e-14,8.859e-14,0.0,0.053,0.288,0.504,1.53e-05,0.01564,0.01562,0.01566,0.0,0.347,0.79,0.729,0.0002324,0.001867,0.001472,0.002184,1.0,0.544,0.957,0.949,0.0018,0.02517,0.02337,0.02697
